TimeOfFix,Latitude,Longitude,SOG,Heading,PortIndex,EEZ,Exercise
2020-10-30 08:05:43+00:00,22.146412,113.807925, 0.1, 32.5, 0, CHN,1
2020-10-30 06:01:02+00:00,22.145718,113.808738, 0.2, 32.5, 0, CHN,1
2020-10-30 04:08:47+00:00,22.145653,113.808563, 0, 32.5, 0, CHN,1
2020-10-30 02:08:44+00:00,22.145695,113.808307, 0.2, 32.5, 0, CHN,1
2020-10-30 00:08:44+00:00,22.146262,113.80796, 0.3, 16.2, 0, CHN,1
2020-10-29 22:05:47+00:00,22.146517,113.808707, 0.1, 123.9, 0, CHN,1
2020-10-29 20:20:46+00:00,22.146555,113.808493, 0, 123.9, 0, CHN,1
2020-10-29 18:17:47+00:00,22.14564,113.808385, 0, 123.9, 0, CHN,1
2020-10-29 17:44:47+00:00,22.14566,113.808545, 0, 123.9, 0, CHN,1
2020-10-29 14:08:46+00:00,22.145747,113.808108, 0, 123.9, 0, CHN,1
2020-10-29 12:02:46+00:00,22.145138,113.809033, 0, 352.5, 0, CHN,1
2020-10-29 10:17:48+00:00,22.14522,113.809105, 0.2, 352.5, 0, CHN,1
2020-10-29 08:14:45+00:00,22.14525,113.809262, 0, 20, 0, CHN,1
2020-10-29 06:17:46+00:00,22.145142,113.808937, 0.1, 129.1, 0, CHN,1
2020-10-29 04:14:51+00:00,22.145108,113.808813, 0.1, 129.1, 0, CHN,1
2020-10-29 02:14:44+00:00,22.145133,113.808743, 0.3, 129.1, 0, CHN,1
2020-10-29 00:23:43+00:00,22.145365,113.808307, 0.1, 0, 0, CHN,1
2020-10-28 22:20:42+00:00,22.146003,113.808338, 0.1, 98.3, 0, CHN,1
2020-10-28 20:17:41+00:00,22.146097,113.808308, 0, 98.3, 0, CHN,1
2020-10-28 18:02:46+00:00,22.145205,113.808457, 0, 98.3, 0, CHN,1
2020-10-28 16:05:44+00:00,22.145085,113.808675, 0.2, 15.4, 0, CHN,1
2020-10-28 14:05:47+00:00,22.145337,113.808327, 0, 15.4, 0, CHN,1
2020-10-28 12:14:46+00:00,22.145398,113.808348, 0, 15.4, 0, CHN,1
2020-10-28 10:11:46+00:00,22.146035,113.808373, 0.1, 264.8, 0, CHN,1
2020-10-28 08:05:44+00:00,22.145978,113.808342, 0.1, 264.8, 0, CHN,1
2020-10-28 06:11:46+00:00,22.145413,113.808737, 0.3, 264.8, 0, CHN,1
2020-10-28 04:08:45+00:00,22.145067,113.80881, 0.2, 0, 0, CHN,1
2020-10-28 02:11:47+00:00,22.145148,113.808552, 0.3, 144.3, 0, CHN,1
2020-10-28 00:05:46+00:00,22.145427,113.808285, 0.3, 177.7, 0, CHN,1
2020-10-27 22:17:46+00:00,22.145795,113.8082, 0.1, 357, 0, CHN,1
2020-10-27 20:14:45+00:00,22.146055,113.808318, 0.1, 357, 0, CHN,1
2020-10-27 18:14:46+00:00,22.145448,113.808235, 0.1, 357, 0, CHN,1
2020-10-27 16:11:46+00:00,22.145248,113.808375, 0, 357, 0, CHN,1
2020-10-27 14:23:46+00:00,22.145328,113.808357, 0, 357, 0, CHN,1
2020-10-27 12:17:49+00:00,22.145723,113.80822, 0.5, 0, 0, CHN,1
2020-10-27 10:08:57+00:00,22.146002,113.808255, 0.2, 0, 0, CHN,1
2020-10-27 08:08:48+00:00,22.146148,113.80841, 0.1, 0, 0, CHN,1
2020-10-27 06:23:50+00:00,22.14567,113.808223, 0.3, 0, 0, CHN,1
2020-10-27 04:20:50+00:00,22.14515,113.809028, 0.1, 197.3, 0, CHN,1
2020-10-27 02:02:51+00:00,22.145183,113.808547, 0, 197.3, 0, CHN,1
2020-10-27 00:11:51+00:00,22.145238,113.808465, 0, 197.3, 0, CHN,1
2020-10-26 22:11:48+00:00,22.145542,113.808222, 0.3, 116.2, 0, CHN,1
2020-10-26 20:11:13+00:00,22.14603,113.808258, 0, 1, 0, CHN,1
2020-10-26 18:08:13+00:00,22.145797,113.808215, 0, 1, 0, CHN,1
2020-10-26 16:02:13+00:00,22.145278,113.808363, 0, 1, 0, CHN,1
2020-10-26 14:14:13+00:00,22.145483,113.808247, 0.1, 1, 0, CHN,1
2020-10-26 12:13:09+00:00,22.145337,113.809022, 0.5, 82.1, 0, CHN,1
2020-10-26 10:01:19+00:00,22.145272,113.808312, 0.1, 0, 0, CHN,1
